"net_id","net_lakes_n","net_averagelakedistance_km","net_averagelakearea_ha","net_dams_n","net_avgorder","net_maxorder","net_minorder","net_rangeorder","vertices_count","edges_count","artic_count","max_cliques","mean_degree_norm","far_vert_1","far_vert_2","far_vert_dist","edge_conn","edge_dens","min_cut","far_min_cut","strength","minlat_id","maxlat_id","minlon_id","maxlon_id","maxkmNS","maxkmEW","min_cut_lat","min_cut_lon","maxlon_dist","maxlat_dist","latavg","lonavg"
160,147,159.94,100.688,52,2,6,0,6,147,537,80,86,0.050041935,311110,310810,656.399,1,0.050041935,1,1,1168.538082,310908,311352,311928,316103,122.7284339,265.9176753,1,1,3.626102872,1.109921265,48.78888893,-100.4130539
841,2,0.274,71.14,0,2,2,2,0,2,1,0,1,1,313655,312880,0.274,1,1,1,1,0.274,312880,313655,313655,312880,0.327614186,0.731143792,1,1,0.009778329,0.00296285,47.80260009,-100.5535592
11,754,461.634,162.242,250,2,5,0,5,754,15689,353,464,0.055266115,68299,314653,1541.499,1,0.055266115,1,1,19211.07249,12003,316231,314653,56910,380.4055206,479.8230802,2,1,6.421737471,3.440279999,47.82467509,-97.69083535
689,2,0.517,35.645,0,2,2,2,0,2,1,0,1,1,315773,313902,0.517,1,1,1,1,0.517,315773,313902,313902,315773,1.146476316,0.28181206,1,1,0.003779436,0.010368408,47.94643639,-100.1984608
83,23,35.217,394.024,8,2,5,0,5,23,39,12,15,0.154150198,314354,316189,196.078,1,0.154150198,1,1,119.4304348,314637,316189,315837,315124,81.88115062,49.49443201,1,1,0.674445504,0.740509981,48.75851021,-99.46102269
719,2,28.752,12.944,0,2,2,2,0,2,1,0,1,1,313943,314362,28.752,1,1,1,1,28.752,313943,314362,313943,314362,2.79837394,12.16381381,1,1,0.166322431,0.025307703,48.93054311,-99.42805918
484,9,35.573,4163.866,1,3,4,1,3,9,14,3,4,0.388888889,314256,314463,107.651,1,0.388888889,1,1,110.6702222,314256,314051,314256,314463,61.1464164,47.66408739,1,1,0.643698542,0.552990906,48.30390677,-98.74760583
594,3,0.408,71.991,0,2,2,2,0,3,2,1,2,0.666666667,315742,315579,0.815,1,0.666666667,1,1,0.543333333,315742,315579,315742,315579,2.833497574,0.395067794,1,1,0.005196926,0.025625351,46.92972204,-98.20239664
787,2,2.44,2.708,0,2,2,1,1,2,1,0,1,1,133388,30806,2.44,1,1,1,1,2.44,30806,133388,133388,30806,1.50996655,0.741489606,1,1,0.0097388,0.013655711,46.84641122,-96.24126046
858,6,1.1,13.223,0,3,3,2,1,6,6,3,4,0.4,90223,93327,4.129,1,0.4,1,1,2.199666667,93327,90223,90223,65258,4.398954588,2.082614703,1,1,0.027758855,0.039782902,47.62631317,-95.97867938
725,3,0.406,62.25,0,2,2,2,0,3,2,1,2,0.666666667,88103,55898,0.811,1,0.666666667,1,1,0.540666667,88103,55898,55898,88103,0.256633296,2.602273049,1,1,0.034675265,0.002320919,47.61118034,-96.0242168
176,2,2.963,11.28,0,1,1,1,0,2,1,0,1,1,314702,316566,2.963,1,1,1,1,2.963,314702,316566,314702,316566,3.034996216,0.068092285,1,1,0.000915779,0.027447648,48.09190019,-99.77859086
785,2,0.123,227.327,0,2,2,2,0,2,1,0,1,1,314991,316104,0.123,1,1,1,1,0.123,316104,314991,316104,314991,6.150583954,0.115173073,1,1,0.001514382,0.055624143,46.90622446,-98.29074029
356,5,3.412,1378.386,1,1,2,0,2,5,4,2,4,0.4,315186,316285,12.808,1,0.4,1,1,5.4592,314996,316285,316285,314996,13.44464299,7.558123836,1,1,0.101347283,0.121589551,47.93818439,-98.41195563
43,1190,105.047,220.575,30,1,6,0,6,1190,3334,539,897,0.004712667,2966,91282,562.897,1,0.004712667,1,1,588.6163815,43528,15162,13082,18212,180.0053293,334.7889708,1,1,4.524818662,1.627917316,48.33645061,-94.38575819
328,20,8.327,33.659,0,1,4,0,4,20,39,6,9,0.205263158,316941,317083,32.833,1,0.205263158,1,1,32.4743,316941,317083,317083,317085,16.9868031,13.57097864,1,1,0.185706781,0.153623846,48.96908919,-114.0108188
223,14,4.074,33.424,0,2,4,0,4,14,16,7,10,0.175824176,316922,317030,19.788,1,0.175824176,1,1,9.313142857,317062,317087,316922,317087,11.57250818,9.324289673,2,1,0.127422745,0.104658493,48.90180741,-113.737443
305,69,17.308,53.764,2,1,5,0,5,69,224,17,33,0.095481671,317092,317118,63.818,1,0.095481671,1,1,112.374,317122,316993,317117,316963,44.83108151,28.11274513,1,3,0.383830377,0.405439629,48.85625379,-113.4945484
810,3,4.453,4.724,0,1,2,0,2,3,2,1,2,0.666666667,318504,318323,8.906,1,0.666666667,1,1,5.937333333,318323,318504,318504,318323,2.269092255,6.446350557,1,1,0.087729987,0.020521029,48.69424659,-112.1142912
360,4,24.652,6.516,0,1,1,0,1,4,6,0,1,1,318712,319316,40.141,3,1,3,3,73.9565,319316,318712,319316,318712,11.73812617,8.962794199,3,3,0.122162411,0.106156295,48.77065506,-112.03664
853,4,0.36,23.017,0,2,2,1,1,4,3,2,3,0.5,319321,319324,1.081,1,0.5,1,1,0.5405,319321,319322,318511,319324,2.033763598,2.143661291,1,1,0.028772647,0.018392783,47.98880192,-112.0299613
412,4,3.445,199.04,0,0,2,0,2,4,3,1,3,0.5,320906,320904,9.316,1,0.5,1,1,5.167,320794,320904,320904,320794,2.969653139,5.190327257,1,1,0.068619767,0.026856704,47.19726808,-108.5845424
760,5,2.389,5.712,2,2,2,1,1,5,4,3,4,0.4,322949,322457,9.555,1,0.4,1,1,3.822,322457,322949,322949,322457,5.180392037,3.940320502,1,1,0.053874193,0.046850001,48.92689198,-111.7716636
386,5,17.382,4.517,2,2,3,0,3,5,7,1,2,0.7,323087,321812,27.069,1,0.7,1,1,48.67,321812,323087,321812,323087,15.1307557,5.540459263,1,1,0.074844788,0.136838277,48.31868874,-107.7602842
367,2,0.032,170.994,0,0,1,0,1,2,1,0,1,1,324764,323803,0.032,1,1,1,1,0.032,324764,323803,324764,323803,2.73973838,0.595767868,1,1,0.008128453,0.024777419,48.82110115,-104.0658691
586,3,9.937,44.944,2,4,5,3,2,3,2,1,2,0.666666667,325837,325836,19.874,1,0.666666667,1,1,13.24933333,325837,325836,325836,325196,11.55539807,4.853454038,1,1,0.062744689,0.104503754,45.9832451,-109.1666465
609,2,4.28,491.294,0,2,3,0,3,2,1,0,1,1,331840,330479,4.28,1,1,1,1,4.28,330479,331840,330479,331840,3.341404811,3.486208531,1,1,0.047178206,0.030218721,48.40926093,-102.4574177
167,2,2.019,9.88,0,2,2,1,1,2,1,0,1,1,331211,330657,2.019,1,1,1,1,2.019,330657,331211,330657,331211,1.683190737,0.686602545,1,1,0.009317379,0.015222301,48.5494646,-103.1107162
533,4,7.521,169.671,1,3,4,0,4,4,3,2,3,0.5,342610,338022,22.564,1,0.5,1,1,11.282,338022,342456,338022,341703,10.00221496,4.734687285,1,1,0.061400019,0.090457205,46.15496864,-99.50390484
577,3,5.626,70.305,0,2,2,2,0,3,2,1,2,0.666666667,340803,338147,11.253,1,0.666666667,1,1,7.502,340803,341707,338147,340803,3.982938904,7.808864577,1,1,0.100950014,0.036020574,45.98227896,-99.05654419
866,2,18.523,207.791,1,2,2,1,1,2,1,0,1,1,340643,338163,18.523,1,1,1,1,18.523,338163,340643,338163,340643,12.41631723,1.74301048,1,1,0.02211883,0.112289663,44.93638917,-99.73483112
793,2,0.073,29.105,0,1,1,1,0,2,1,0,1,1,339028,340652,0.073,1,1,1,1,0.073,339028,340652,340652,339028,0.247858783,0.715160191,1,1,0.00917936,0.002241565,45.58312421,-99.67570545
340,3,6.876,12.102,0,2,3,1,2,3,2,1,2,0.666666667,344109,339681,13.752,1,0.666666667,1,1,9.168,344113,339681,344109,339681,3.880525686,1.328019441,1,1,0.017511853,0.035094377,47.05926216,-100.0026267
892,2,4.121,207.859,1,2,2,1,1,2,1,0,1,1,344253,339916,4.121,1,1,1,1,4.121,339916,344253,344253,339916,1.512357562,2.665985801,1,1,0.034648727,0.013677334,46.27537972,-99.39739974
804,3,0.798,24.554,1,2,2,2,0,3,2,1,2,0.666666667,340630,340629,1.596,1,0.666666667,1,1,1.064,340629,340630,340630,340629,2.3518823,0.339663616,1,1,0.004376823,0.021269759,45.80215198,-99.76401912
350,2,1.682,40.033,0,1,1,1,0,2,1,0,1,1,341626,343406,1.682,1,1,1,1,1.682,341626,343406,341626,343406,0.561005487,1.57640336,1,1,0.020498477,0.005073575,46.30372888,-99.32228306
650,2,1.96,4.378,1,2,2,1,1,2,1,0,1,1,343221,344116,1.96,1,1,1,1,1.96,343221,344116,343221,344116,1.451683027,1.719137512,1,1,0.021905706,0.013128611,45.17136928,-99.99611716
756,3,2.213,4.667,0,1,2,1,1,3,3,0,1,1,344174,343305,3.053,2,1,2,2,4.425333333,343312,344174,343305,343312,1.598468974,1.21738506,2,2,0.015473583,0.014456102,45.02889476,-99.66460542
518,2,17.106,4.297,1,2,3,1,2,2,1,0,1,1,344770,346027,17.106,1,1,1,1,17.106,344770,346027,346027,344770,8.163625176,5.147934575,1,1,0.063849243,0.073829518,43.59107382,-99.12744048
462,2,0.869,5.678,0,0,1,0,1,2,1,0,1,1,347720,345597,0.869,1,1,1,1,0.869,345597,347720,347720,345597,0.927075904,0.551186236,1,1,0.006871807,0.008384212,43.90117642,-98.75417228
354,5,4.912,10.756,4,3,3,1,2,5,4,2,4,0.4,349188,348940,19.319,1,0.4,1,1,7.8584,348940,349188,349188,348940,6.083087937,10.38056436,1,1,0.125684353,0.055013728,42.10309299,-103.3059325
39,7,4.483,56.398,0,1,2,0,2,7,9,3,4,0.428571429,354495,352418,9.646,1,0.428571429,1,1,11.52771429,349624,354495,349624,352418,5.331539567,6.763596454,1,1,0.086960995,0.048216937,45.67832939,-97.28476439
551,4,4.032,1.857,0,2,2,1,1,4,3,2,3,0.5,353822,350357,12.095,1,0.5,1,1,6.0475,353822,350357,353822,350357,8.606848202,2.525485256,1,1,0.031854381,0.077837902,44.58546985,-99.4094201
66,6,2.331,8.84,0,1,1,1,0,6,5,4,5,0.333333333,349655,353156,11.657,1,0.333333333,1,1,3.885666667,351752,349655,353156,349655,5.116806981,9.250935077,1,1,0.117896857,0.046274956,45.18053702,-99.38636583
537,4,6.848,10.932,0,1,1,0,1,4,3,2,3,0.5,351028,349708,20.543,1,0.5,1,1,10.2715,351028,349708,351028,349708,1.35145209,13.36776927,1,1,0.170289995,0.012222151,45.15608396,-99.2959179
867,2,2.828,61.747,0,2,2,1,1,2,1,0,1,1,349790,353324,2.828,1,1,1,1,2.828,353324,349790,349790,353324,0.592518883,2.725936219,1,1,0.035311598,0.005358573,46.09465078,-99.06097067
364,5,1.813,20.31,0,1,1,0,1,5,4,3,4,0.4,350875,352347,7.252,1,0.4,1,1,2.9008,350875,352347,350875,352347,6.427863123,3.473741236,1,1,0.043160803,0.058131777,43.69749052,-97.48053282
238,10,1.521,118.837,0,1,2,0,2,10,9,5,9,0.2,355155,354478,9.637,1,0.2,1,1,2.7384,351707,354478,354458,354478,6.953656371,6.814567196,1,1,0.087581385,0.062886903,45.65599438,-97.2326303
475,2,0.431,3.666,0,1,1,1,0,2,1,0,1,1,351257,350580,0.431,1,1,1,1,0.431,350580,351257,351257,350580,0.235441363,0.535126809,1,1,0.006941904,0.002129265,46.17329583,-98.900281
550,5,0.747,37.414,0,2,2,0,2,5,4,3,4,0.4,350898,351623,2.989,1,0.4,1,1,1.1956,350898,351623,350898,350917,4.62976352,1.891528892,1,1,0.024350867,0.041870273,45.74970213,-97.47165655
279,9,0.917,79.32,1,1,1,0,1,9,8,7,8,0.222222222,353111,350944,7.336,1,0.222222222,1,1,1.630222222,350957,350944,355108,353111,4.479258713,5.944590315,1,1,0.076488704,0.04050915,45.72063031,-97.34470706
262,2,0.446,63.442,0,1,1,1,0,2,1,0,1,1,354045,351247,0.446,1,1,1,1,0.446,351247,354045,354045,351247,1.195728214,0.228739645,1,1,0.002968362,0.010813828,46.19274077,-98.9294157
776,3,8.668,17.648,2,1,1,0,1,3,2,1,2,0.666666667,351312,352060,17.336,1,0.666666667,1,1,11.55733333,351312,352060,351312,352060,4.092822036,4.67728006,1,1,0.059806943,0.037014326,45.36891818,-98.61256727
505,3,4.236,4.183,2,3,3,3,0,3,2,1,2,0.666666667,351771,353823,8.471,1,0.666666667,1,1,5.647333333,353823,351771,353823,351771,1.811893749,6.506170559,1,1,0.082125854,0.016386255,44.6296212,-99.3876482
597,3,3.061,309.322,0,1,1,1,0,3,2,1,2,0.666666667,352431,353725,6.122,1,0.666666667,1,1,4.081333333,352431,353725,352431,353725,5.803632297,2.645720291,1,1,0.034044367,0.05248641,45.72397227,-97.42376798
502,2,0.98,5.075,1,2,2,2,0,2,1,0,1,1,352463,354516,0.98,1,1,1,1,0.98,354516,352463,354516,352463,1.208250555,0.187120052,1,1,0.002360093,0.010927076,44.58338428,-99.38177152
865,3,0.59,8.595,0,1,1,1,0,3,2,1,2,0.666666667,353635,353621,1.179,1,0.666666667,1,1,0.786,353621,353635,353621,353636,1.044450259,1.176907043,1,1,0.015030362,0.009445713,45.29968486,-97.56450101
510,3,3.661,318.993,0,1,2,1,1,3,2,1,2,0.666666667,356061,356748,7.322,1,0.666666667,1,1,4.881333333,356061,355168,356061,356748,4.136829315,9.652529495,1,1,0.123402243,0.037412315,45.35897296,-97.47764211
457,5,3.995,84.002,0,1,2,0,2,5,4,3,4,0.4,357114,356821,15.982,1,0.4,1,1,6.3928,355172,356520,355172,356821,7.269781614,7.253351564,1,1,0.092982265,0.06574585,45.51223356,-97.27153746
830,2,0.234,90.098,0,2,2,2,0,2,1,0,1,1,356286,355207,0.234,1,1,1,1,0.234,355207,356286,355207,356286,1.895390314,0.170449326,1,1,0.002152011,0.017141374,44.64229365,-97.64095725
529,6,4.784,9.225,0,2,2,1,1,6,6,3,4,0.4,356410,356982,11.709,1,0.4,1,1,9.568666667,356410,357014,356982,355324,4.904714989,5.227181555,1,1,0.066289537,0.044356856,44.89871184,-97.42474574
352,2,4.169,147.025,0,2,2,1,1,2,1,0,1,1,355464,355652,4.169,1,1,1,1,4.169,355652,355464,355652,355464,3.949672532,1.962085614,1,1,0.025100193,0.035719722,45.39506959,-97.27333505
618,4,1.938,3.551,0,1,2,0,2,4,6,0,1,1,356678,355567,2.518,3,1,3,3,5.8145,356987,356678,356678,356415,1.392386364,1.574444265,3,3,0.020062834,0.012592349,45.1737771,-97.46375177
210,7,1.502,5.849,0,1,2,0,2,7,7,4,5,0.333333333,357370,355665,7.238,1,0.333333333,1,1,3.004285714,357086,357370,357370,355665,3.455878841,4.21483369,1,1,0.05364934,0.031253991,45.1106252,-97.31496355
131,4,2.474,7.303,0,1,1,1,0,4,3,2,3,0.5,355680,356248,7.422,1,0.5,1,1,3.711,356248,355680,355680,356248,1.7229111,4.283185179,1,1,0.054859374,0.015581521,45.46328684,-97.16359377
287,5,1.301,8.788,0,2,2,0,2,5,4,3,4,0.4,357324,357297,5.205,1,0.4,1,1,2.082,357324,357297,357297,357324,5.51218033,3.231983599,1,1,0.041174365,0.049850601,45.15971177,-97.42141663
446,2,2.766,66.97,0,1,2,0,2,2,1,0,1,1,355953,355962,2.766,1,1,1,1,2.766,355953,355962,355953,355962,2.569460011,2.03811101,1,1,0.026082253,0.02323747,45.4156418,-97.12319901
741,2,2.018,671.182,0,2,2,2,0,2,1,0,1,1,356879,356528,2.018,1,1,1,1,2.018,356879,356528,356879,356528,0.165032583,3.975756858,1,1,0.05075523,0.001492508,45.27796424,-97.27864209
840,2,5.703,4.284,1,1,1,1,0,2,1,0,1,1,357764,358288,5.703,1,1,1,1,5.703,358288,357764,358288,357764,4.59979275,1.917083037,1,1,0.023577532,0.041599225,43.07856491,-106.3182528
334,2,15.202,1.959,0,1,1,1,0,2,1,0,1,1,358992,358993,15.202,1,1,1,1,15.202,358992,358993,358992,358993,0.287480697,2.996278728,1,1,0.036867916,0.002599894,43.10803193,-106.7850096
751,2,0.851,39.82,2,1,2,0,2,2,1,0,1,1,361209,361475,0.851,1,1,1,1,0.851,361475,361209,361209,361475,0.624791475,1.162928611,1,1,0.013743107,0.005650437,40.52294266,-104.8117757
742,2,8.621,10.278,1,1,1,1,0,2,1,0,1,1,364641,363664,8.621,1,1,1,1,8.621,364641,363664,363664,364641,0.970743302,7.400330207,1,1,0.089792604,0.008779128,42.23843295,-101.3661721
549,2,121.163,3.346,2,0,1,0,1,2,1,0,1,1,378432,378437,121.163,1,1,1,1,121.163,378437,378432,378432,378437,9.289777764,49.16881691,1,1,0.565135653,0.084014124,38.59567524,-101.9833526
888,2,5.431,244.496,1,1,2,0,2,2,1,0,1,1,423544,425485,5.431,1,1,1,1,5.431,425485,423544,425485,423544,0.380855615,6.222494745,1,1,0.064276605,0.003444351,29.58295925,-94.62909361
